t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
8.389999999999999680e-01,5.791815829776396363e-02,4.968406969928982897e-01,6.506812337291162374e-01,8.248905782111447706e+02,-8.620110095619382662e+01,-1.653289887632571151e+02,-8.620110095619382662e+01,4.236670508256746643e+02,2.864545189305349027e+02,-1.653289887632571151e+02,2.864545189305349027e+02,-3.821177270165901518e+02,-6.021898522663951425e+00,-1.516509364272820726e+01,-5.678751331771910493e+00,-1.516509364272820726e+01,-5.328653174897815603e+01,-1.657383715405875080e+01,-5.678751331771910493e+00,-1.657383715405875080e+01,-6.206676034079698212e+01
8.399999999999999689e-01,5.491129485611320749e-02,5.030478108154465833e-01,6.245381541840567818e-01,8.270360881397510866e+02,-8.669683648211098159e+01,-1.659068891240601431e+02,-8.669683648211098159e+01,4.253275741491794406e+02,2.870982178179696689e+02,-1.659068891240601431e+02,2.870982178179696689e+02,-3.820250973781204493e+02,-6.136057128486592127e+00,-1.527627385348844768e+01,-5.785186417212623944e+00,-1.527627385348844768e+01,-5.316519376593287660e+01,-1.660562629666805279e+01,-5.785186417212623944e+00,-1.660562629666805279e+01,-6.211709477822116554e+01
8.409999999999999698e-01,5.224677846499091449e-02,5.088625476621121413e-01,5.977420669654809338e-01,8.291837441785912688e+02,-8.719288540751907135e+01,-1.664877235994511864e+02,-8.719288540751907135e+01,4.269965185581467608e+02,2.877436593368533408e+02,-1.664877235994511864e+02,2.877436593368533408e+02,-3.819320966145315310e+02,-6.252334490076472129e+00,-1.538790941587808803e+01,-5.892789002378738594e+00,-1.538790941587808803e+01,-5.303932469436740149e+01,-1.663568861647607022e+01,-5.892789002378738594e+00,-1.663568861647607022e+01,-6.216673496256223075e+01
8.419999999999999707e-01,4.997480349781591169e-02,5.142748914757088174e-01,5.703321230875388892e-01,8.313335338771541956e+02,-8.768920751765772081e+01,-1.670715037787469157e+02,-8.768920751765772081e+01,4.286738298784516132e+02,2.883908261329370362e+02,-1.670715037787469157e+02,2.883908261329370362e+02,-3.818387776462934085e+02,-6.370756774296302716e+00,-1.549998122020427260e+01,-6.001567200116168621e+00,-1.549998122020427260e+01,-5.290895394865317769e+01,-1.666402950776351943e+01,-6.001567200116168621e+00,-1.666402950776351943e+01,-6.221568919476465709e+01
8.429999999999999716e-01,4.813562701112314435e-02,5.192401597709402905e-01,5.423658533649164948e-01,8.334854448818192623e+02,-8.818576209542493416e+01,-1.676582410712631201e+02,-8.818576209542493416e+01,4.303594523352447823e+02,2.890397001478236803e+02,-1.676582410712631201e+02,2.890397001478236803e+02,-3.817451939452075749e+02,-6.491350006275556694e+00,-1.561246971164790054e+01,-6.111528881311248718e+00,-1.561246971164790054e+01,-5.277411271315391872e+01,-1.669065509532352110e+01,-6.111528881311248718e+00,-1.669065509532352110e+01,-6.226396643122060226e+01
8.439999999999999725e-01,4.676189171258002264e-02,5.236970989959938150e-01,5.139260523251105717e-01,8.356394649564700785e+02,-8.868250793017971034e+01,-1.682479466953300289e+02,-8.868250793017971034e+01,4.320533285795960410e+02,2.896902626287815679e+02,-1.682479466953300289e+02,2.896902626287815679e+02,-3.816513995102857280e+02,-6.614140046543613316e+00,-1.572535489487867366e+01,-6.222681664656766642e+00,-1.572535489487867366e+01,-5.263483393224694140e+01,-1.671557222717133939e+01,-6.222681664656766642e+00,-1.671557222717133939e+01,-6.231157627641863428e+01
8.449999999999999734e-01,4.588071803949464456e-02,5.275910744680417652e-01,4.851260309707368101e-01,8.377955820037313970e+02,-8.917940332721038033e+01,-1.688406316671566003e+02,-8.917940332721038033e+01,4.337553997161081156e+02,2.903424941390499612e+02,-1.688406316671566003e+02,2.903424941390499612e+02,-3.815574488427815254e+02,-6.739152567598626575e+00,-1.583861633924878731e+01,-6.335032906323226243e+00,-1.583861633924878731e+01,-5.249115229918222525e+01,-1.673878846683821564e+01,-6.335032906323226243e+00,-1.673878846683821564e+01,-6.235852897468475220e+01
8.459999999999999742e-01,4.548994125362097046e-02,5.308618764135260015e-01,4.561402483714617762e-01,8.399537840868131298e+02,-8.967640611787747673e+01,-1.694363067895523614e+02,-8.967640611787747673e+01,4.354656053314969313e+02,2.909963745686308130e+02,-1.694363067895523614e+02,2.909963745686308130e+02,-3.814633969203972015e+02,-6.866413029924704148e+00,-1.595223318457366268e+01,-6.448589689545081605e+00,-1.595223318457366268e+01,-5.234310424377003557e+01,-1.676031208525400373e+01,-6.448589689545081605e+00,-1.676031208525400373e+01,-6.240483540102883353e+01
8.469999999999999751e-01,4.554817749818804856e-02,5.334658724199439206e-01,4.271936391645488884e-01,8.421140594519546312e+02,-9.017347367043977613e+01,-1.700349826405191038e+02,-9.017347367043977613e+01,4.371838835241364336e+02,2.916518831455620671e+02,-1.700349826405191038e+02,2.916518831455620671e+02,-3.813692991706896009e+02,-6.995946657471655783e+00,-1.606618414750753487e+01,-6.563358814132353558e+00,-1.606618414750753487e+01,-5.219072791888760321e+01,-1.678015205222363804e+01,-6.563358814132353558e+00,-1.678015205222363804e+01,-6.245050705111074052e+01
8.479999999999999760e-01,4.597767238260154488e-02,5.354053193109399311e-01,3.985230252882655533e-01,8.442763965514507163e+02,-9.067056290157040621e+01,-1.706366695617218454e+02,-9.067056290157040621e+01,4.389101709345623021e+02,2.923089984476666245e+02,-1.706366695617218454e+02,2.923089984476666245e+02,-3.812752114436995612e+02,-7.127778412612798320e+00,-1.618044752852066992e+01,-6.679346785918253815e+00,-1.618044752852066992e+01,-5.203406318579752821e+01,-1.679831802750240399e+01,-6.679346785918253815e+00,-1.679831802750240399e+01,-6.249555603034168882e+01
8.489999999999999769e-01,4.665900408646495023e-02,5.367350060416353763e-01,3.703533308205966823e-01,8.464407840672438397e+02,-9.116763028856922801e+01,-1.712413776468519870e+02,-9.116763028856922801e+01,4.406444027769312584e+02,2.929676984147710641e+02,-1.712413776468519870e+02,2.929676984147710641e+02,-3.811811899838309614e+02,-7.261932970598287795e+00,-1.629500121948403901e+01,-6.796559806154246708e+00,-1.629500121948403901e+01,-5.187315159826943756e+01,-1.681482035147502785e+01,-6.796559806154246708e+00,-1.681482035147502785e+01,-6.253999504213606286e+01
8.499999999999999778e-01,4.725083070774410698e-02,5.381707485155600157e-01,3.430781911367675185e-01,8.486072109350677692e+02,-9.166463188227650960e+01,-1.718491167298942912e+02,-9.166463188227650960e+01,4.423865128714303410e+02,2.936279603613886025e+02,-1.718491167298942912e+02,2.936279603613886025e+02,-3.810872914010055297e+02,-7.398434693522764505e+00,-1.640982271186633668e+01,-6.915003760864220084e+00,-1.640982271186633668e+01,-5.170803638549940473e+01,-1.682967003544392526e+01,-6.915003760864220084e+00,-1.682967003544392526e+01,-6.258383737533115010e+01
8.509999999999999787e-01,4.763790239642987090e-02,5.395480945600775735e-01,3.165663978982619642e-01,8.507756663691185395e+02,-9.216152332069182762e+01,-1.724598963733107553e+02,-9.216152332069182762e+01,4.441364336776297250e+02,2.942897609898593032e+02,-1.724598963733107553e+02,2.942897609898593032e+02,-3.809935726411209203e+02,-7.537307603827853697e+00,-1.652488910554718160e+01,-7.034684210170103924e+00,-1.652488910554718160e+01,-5.153876243382016042e+01,-1.684287875153171399e+01,-7.034684210170103924e+00,-1.684287875153171399e+01,-6.262709689079204622e+01
8.519999999999999796e-01,4.787079914184506901e-02,5.407455130049068082e-01,2.907002907536203606e-01,8.529461398872366544e+02,-9.265825984330054155e+01,-1.730737258561542831e+02,-9.265825984330054155e+01,4.458940963287726618e+02,2.949530764039415089e+02,-1.730737258561542831e+02,2.949530764039415089e+02,-3.809000909558400281e+02,-7.678575357361726361e+00,-1.664017711824926593e+01,-7.155606377601638535e+00,-1.664017711824926593e+01,-5.136537626719844951e+01,-1.685445882220371061e+01,-7.155606377601638535e+00,-1.685445882220371061e+01,-6.266978800722019116e+01
8.529999999999999805e-01,4.795086631881017442e-02,5.418113239855485430e-01,2.653154582697467290e-01,8.551186213365751883e+02,-9.315479630610977324e+01,-1.736906141621266784e+02,-9.315479630610977324e+01,4.476594306669945809e+02,2.956178821228472771e+02,-1.736906141621266784e+02,2.956178821228472771e+02,-3.808069038717415538e+02,-7.822261216019526842e+00,-1.675566309559111744e+01,-7.277775139403545701e+00,-1.675566309559111744e+01,-5.118792602651534906e+01,-1.686442320941581485e+01,-7.277775139403545701e+00,-1.686442320941581485e+01,-6.271192568618508290e+01
8.539999999999999813e-01,4.793308772928197431e-02,5.425709088383847689e-01,2.403274022039418034e-01,8.572931009197293406e+02,-9.365108719739329501e+01,-1.743105699675945459e+02,-9.365108719739329501e+01,4.494323652794625445e+02,2.962841530957144300e+02,-1.743105699675945459e+02,2.962841530957144300e+02,-3.807140691588602408e+02,-7.968388019990218396e+00,-1.687132302176100040e+01,-7.401195013853811844e+00,-1.687132302176100040e+01,-5.100646144762727374e+01,-1.687278550339377858e+01,-7.401195013853811844e+00,-1.687278550339377858e+01,-6.275352541639934145e+01
8.549999999999999822e-01,4.787666475515994779e-02,5.427498254132713251e-01,2.157880947535383287e-01,8.594695692213038001e+02,-9.414708665414474353e+01,-1.749336016295786180e+02,-9.414708665414474353e+01,4.512128275354255607e+02,2.969518637165085124e+02,-1.749336016295786180e+02,2.969518637165085124e+02,-3.806216447986500953e+02,-8.116978159636952128e+00,-1.698713253081118069e+01,-7.525870150607135933e+00,-1.698713253081118069e+01,-5.082103383820574294e+01,-1.687955991104956865e+01,-7.525870150607135933e+00,-1.687955991104956865e+01,-6.279460319725735928e+01
8.559999999999999831e-01,4.774105558495599783e-02,5.422420581045713783e-01,1.917078963028990002e-01,8.616480172348860833e+02,-9.464274847923597633e+01,-1.755597171737314852e+02,-9.464274847923597633e+01,4.530007436241639311e+02,2.976209878393448207e+02,-1.755597171737314852e+02,2.976209878393448207e+02,-3.805296889513992937e+02,-8.268053547039897921e+00,-1.710306691857083194e+01,-7.651804320078277932e+00,-1.710306691857083194e+01,-5.063169605335745871e+01,-1.688476124404144585e+01,-7.651804320078277932e+00,-1.688476124404144585e+01,-6.283517552166095044e+01
8.569999999999999840e-01,4.747804879796176103e-02,5.409418775277000657e-01,1.680876360215569076e-01,8.638284363904016345e+02,-9.513802615927696138e+01,-1.761889242823199311e+02,-9.513802615927696138e+01,4.547960385938270065e+02,2.982914987942244807e+02,-1.761889242823199311e+02,2.982914987942244807e+02,-3.804382599231321933e+02,-8.421635587232040976e+00,-1.721910115517430029e+01,-7.779000902880193635e+00,-1.721910115517430029e+01,-5.043850247002432496e+01,-1.688840490648381376e+01,-7.779000902880193635e+00,-1.688840490648381376e+01,-6.287525935815303768e+01
8.579999999999999849e-01,4.705849073394959697e-02,5.387084107203283789e-01,1.449451775507457352e-01,8.660108185818146467e+02,-9.563287288317137325e+01,-1.768212302822276740e+02,-9.563287288317137325e+01,4.565986363911446233e+02,2.989633694031742266e+02,-1.768212302822276740e+02,2.989633694031742266e+02,-3.803474161320299913e+02,-8.577745149160055149e+00,-1.733520989820023672e+01,-7.907462879332379124e+00,-1.733520989820023672e+01,-5.024150896016741541e+01,-1.689050688231364106e+01,-7.907462879332379124e+00,-1.689050688231364106e+01,-6.291487213238357157e+01
8.589999999999999858e-01,4.646427828052972220e-02,5.353682805267259148e-01,1.223318224521187658e-01,8.681951561951455005e+02,-9.612724156136118836e+01,-1.774566421329959383e+02,-9.612724156136118836e+01,4.584084599019982988e+02,2.996365719967812424e+02,-1.774566421329959383e+02,2.996365719967812424e+02,-3.802572160744055623e+02,-8.736402536404128227e+00,-1.745136750641606227e+01,-8.037192819055336557e+00,-1.745136750641606227e+01,-5.004077286273932401e+01,-1.689108372232058386e+01,-8.037192819055336557e+00,-1.689108372232058386e+01,-6.295403170793277070e+01
8.599999999999999867e-01,4.567109340169087095e-02,5.308170948309354209e-01,1.003655937976720841e-01,8.703814421367691239e+02,-9.662108484575166756e+01,-1.780951664149185945e+02,-9.662108484575166756e+01,4.602254309928365501e+02,3.003110784311136285e+02,-1.780951664149185945e+02,3.003110784311136285e+02,-3.801677182902665209e+02,-8.897627457692205866e+00,-1.756754805412048981e+01,-8.168192870667244421e+00,-1.756754805412048981e+01,-4.983635295445024838e+01,-1.689015253084778934e+01,-8.168192870667244421e+00,-1.689015253084778934e+01,-6.299275636651537980e+01
8.609999999999999876e-01,4.398166691142099682e-02,5.259085312764326670e-01,8.237387008499208463e-02,8.725696698619561857e+02,-9.711435515030677834e+01,-1.787368093172095200e+02,-9.711435515030677834e+01,4.620494705529150110e+02,3.009868601050160350e+02,-1.787368093172095200e+02,3.009868601050160350e+02,-3.800789813285031187e+02,-9.061438997245595317e+00,-1.768372534607591007e+01,-8.300464751599410107e+00,-1.768372534607591007e+01,-4.962830941933653150e+01,-1.688773095217113607e+01,-8.300464751599410107e+00,-1.688773095217113607e+01,-6.303106478759353593e+01
8.619999999999999885e-01,4.159090309485161119e-02,5.210103135617958348e-01,6.784521435714024884e-02,8.747598334036240431e+02,-9.760700467230340394e+01,-1.793815766262605678e+02,-9.760700467230340394e+01,4.638804985373456020e+02,3.016638879777705711e+02,-1.793815766262605678e+02,3.016638879777705711e+02,-3.799910637117373540e+02,-9.227855584994481219e+00,-1.779987293302042772e+01,-8.434009738047311799e+00,-1.779987293302042772e+01,-4.941670381713996107e+01,-1.688383715656456374e+01,-8.434009738047311799e+00,-1.688383715656456374e+01,-6.306897602742397169e+01
8.629999999999999893e-01,3.895653661032533188e-02,5.163785235162989817e-01,5.623546407232624805e-02,8.769519274012534424e+02,-9.809898541423144991e+01,-1.800294737140077359e+02,-9.809898541423144991e+01,4.657184340109315031e+02,3.023421325871113936e+02,-1.800294737140077359e+02,3.023421325871113936e+02,-3.799040239008712092e+02,-9.396894966703570162e+00,-1.791596412774897829e+01,-8.568828655074456790e+00,-1.791596412774897829e+01,-4.920159905051026072e+01,-1.687848982605996184e+01,-8.568828655074456790e+00,-1.687848982605996184e+01,-6.310650949756789885e+01
8.639999999999999902e-01,3.599148496029514616e-02,5.123166353414868590e-01,4.720479704869960658e-02,8.791459471299345978e+02,-9.859024920632504063e+01,-1.806805055264252644e+02,-9.859024920632504063e+01,4.675631951927673526e+02,3.030215640675821192e+02,-1.806805055264252644e+02,3.030215640675821192e+02,-3.798179202593715900e+02,-9.568574174049267356e+00,-1.803197202175037361e+01,-8.704921866886380144e+00,-1.803197202175037361e+01,-4.898305933104309418e+01,-1.687170813990982765e+01,-8.704921866886380144e+00,-1.687170813990982765e+01,-6.314368494289170997e+01
8.649999999999999911e-01,3.266291665457614346e-02,5.089899198459517660e-01,4.036418098296308543e-02,8.813418885294958045e+02,-9.908074772970842048e+01,-1.813346765721653640e+02,-9.908074772970842048e+01,4.694146995015802872e+02,3.037021521692237229e+02,-1.813346765721653640e+02,3.037021521692237229e+02,-3.797328110173308460e+02,-9.742909494691454952e+00,-1.814786950238677221e+01,-8.842289267292564148e+00,-1.814786950238677221e+01,-4.876115014416927806e+01,-1.686351175976204431e+01,-8.842289267292564148e+00,-1.686351175976204431e+01,-6.318052241908824840e+01
8.659999999999999920e-01,2.891894815979549963e-02,5.064427423714180643e-01,3.538534536209709397e-02,8.835397482336760504e+02,-9.957043254013895250e+01,-1.819919909113640131e+02,-9.957043254013895250e+01,4.712728636017886288e+02,3.043838662765805338e+02,-1.819919909113640131e+02,3.043838662765805338e+02,-3.796487542353436879e+02,-9.919916442384080213e+00,-1.826362927059980734e+01,-8.980930270374017255e+00,-1.826362927059980734e+01,-4.853593821291140387e+01,-1.685392081455553637e+01,-8.980930270374017255e+00,-1.685392081455553637e+01,-6.321704226974763685e+01
8.669999999999999929e-01,2.483232000499958209e-02,5.046209147143237983e-01,3.197880924107673190e-02,8.857395235992918288e+02,-1.000592550923275610e+02,-1.826524521446314395e+02,-1.000592550923275610e+02,4.731376034502478660e+02,3.050666754280113082e+02,-1.826524521446314395e+02,3.050666754280113082e+02,-3.795658077682387557e+02,-1.009960972717034267e+01,-1.837922385912705892e+01,-9.120843801374677540e+00,-1.837922385912705892e+01,-4.830749146052802701e+01,-1.684295588514701691e+01,-9.120843801374677540e+00,-1.684295588514701691e+01,-6.325326510301024996e+01
8.679999999999999938e-01,2.041552748354610522e-02,5.034341994846052160e-01,2.992023277491740602e-02,8.879412127353571123e+02,-1.005471667648158416e+02,-1.833160634022476358e+02,-1.005471667648158416e+02,4.750088343436594869e+02,3.057505483352926490e+02,-1.833160634022476358e+02,3.057505483352926490e+02,-3.794840292287080388e+02,-1.028200322570903325e+01,-1.849462565121016056e+01,-9.262028287834739970e+00,-1.849462565121016056e+01,-4.807587897206521177e+01,-1.683063798867849314e+01,-9.262028287834739970e+00,-1.683063798867849314e+01,-6.328921176783141789e+01
8.689999999999999947e-01,1.570811621893906246e-02,5.027820589136500207e-01,2.903503548712074722e-02,8.901448145321030552e+02,-1.010341188853869454e+02,-1.839828273335817528e+02,-1.010341188853869454e+02,4.768864709666082717e+02,3.064354534034989115e+02,-1.839828273335817528e+02,3.064354534034989115e+02,-3.794034759508732577e+02,-1.046710995178038317e+01,-1.860980689977579416e+01,-9.404481650984296337e+00,-1.860980689977579416e+01,-4.784117095484027971e+01,-1.681698856269640885e+01,-9.404481650984296337e+00,-1.681698856269640885e+01,-6.332490332989200965e+01
8.699999999999999956e-01,1.070803076852430008e-02,5.025609104056282250e-01,2.918084551043399755e-02,8.923503286898554734e+02,-1.015200627569865333e+02,-1.846527460967567436e+02,-1.015200627569865333e+02,4.787704274402003648e+02,3.071213587511466017e+02,-1.846527460967567436e+02,3.071213587511466017e+02,-3.793242049538338847e+02,-1.065494202702000770e+01,-1.872473974706769440e+01,-9.548201297415545241e+00,-1.872473974706769440e+01,-4.760343869788083282e+01,-1.680202944903291140e+01,-9.548201297415545241e+00,-1.680202944903291140e+01,-6.336036104718584738e+01
8.709999999999999964e-01,5.446873516961185310e-03,5.027006832370775058e-01,3.026673000252366741e-02,8.945577557477140545e+02,-1.020049496841276095e+02,-1.853258213485778185e+02,-1.020049496841276095e+02,4.806606173712643226e+02,3.078082322305855882e+02,-1.853258213485778185e+02,3.078082322305855882e+02,-3.792462729052359123e+02,-1.084551065193133290e+01,-1.883939624470840357e+01,-9.693184111052037366e+00,-1.883939624470840357e+01,-4.736275453034880201e+01,-1.678578287746101338e+01,-9.693184111052037366e+00,-1.678578287746101338e+01,-6.339560634531993344e+01
8.719999999999999973e-01,-4.728365523967541229e-05,5.031248340282441500e-01,3.219596642391688024e-02,8.967670971119882779e+02,-1.024887309997526330e+02,-1.860020542347457990e+02,-1.024887309997526330e+02,4.825569539020830803e+02,3.084960414486238278e+02,-1.860020542347457990e+02,3.084960414486238278e+02,-3.791697360849084930e+02,-1.103882607722710674e+01,-1.895374837416649072e+01,-9.839426445433282709e+00,-1.895374837416649072e+01,-4.711919177897710398e+01,-1.676827144913509571e+01,-9.839426445433282709e+00,-1.676827144913509571e+01,-6.343066079255922318e+01
8.729999999999999982e-01,-5.751615166541896446e-03,5.037614760668087666e-01,3.487912227415512767e-02,8.989783550843347939e+02,-1.029713580925238290e+02,-1.866814453803749814e+02,-1.029713580925238290e+02,4.844593497606182382e+02,3.091847537873674696e+02,-1.866814453803749814e+02,3.091847537873674696e+02,-3.790946503486078996e+02,-1.123489757555180191e+01,-1.906776806760477783e+01,-9.986924116333051771e+00,-1.906776806760477783e+01,-4.687282472455169113e+01,-1.674951811982907302e+01,-9.986924116333051771e+00,-1.674951811982907302e+01,-6.346554607465293429e+01
8.739999999999999991e-01,-1.164739976965262908e-02,5.045439303382459606e-01,3.823204696579678152e-02,9.011915328895472612e+02,-1.034527824345118745e+02,-1.873639948808356337e+02,-1.034527824345118745e+02,4.863677173111875618e+02,3.098743364252613901e+02,-1.873639948808356337e+02,3.098743364252613901e+02,-3.790210710919150756e+02,-1.143373341363715490e+01,-1.918142722908343600e+01,-1.013567239472961568e+01,-1.918142722908343600e+01,-4.662372855747248224e+01,-1.672954618298497209e+01,-1.013567239472961568e+01,-1.672954618298497209e+01,-6.350028396947655551e+01
8.750000000000000000e-01,-1.755458432102367794e-02,5.054618619702231364e-01,4.212823326895270837e-02,9.034066347029415738e+02,-1.039329556092514366e+02,-1.880497022929409638e+02,-1.039329556092514366e+02,4.882819686055561874e+02,3.105647563583117403e+02,-1.880497022929409638e+02,3.105647563583117403e+02,-3.789490532143298083e+02,-1.163534082494365940e+01,-1.929469775609046778e+01,-1.028566600014591614e+01,-1.929469775609046778e+01,-4.637197933242910608e+01,-1.670837925258475209e+01,-1.028566600014591614e+01,-1.670837925258475209e+01,-6.353489632152565036e+01
8.760000000000000009e-01,-2.350686460375276884e-02,5.065001856072773867e-01,4.653268674811329719e-02,9.056236656772902052e+02,-1.044118293401307369e+02,-1.887385666264983968e+02,-1.044118293401307369e+02,4.902020154343996978e+02,3.112559804214733958e+02,-1.887385666264983968e+02,3.112559804214733958e+02,-3.788786510836064281e+02,-1.183972598284139011e+01,-1.940755156137127457e+01,-1.043689909437761720e+01,-1.940755156137127457e+01,-4.611765392222927318e+01,-1.668604124585903037e+01,-1.043689909437761720e+01,-1.668604124585903037e+01,-6.356940501629820517e+01
8.770000000000000018e-01,-2.950043245782789716e-02,5.076382567299675408e-01,5.140098890951373678e-02,9.078426319692429161e+02,-1.048893555190809792e+02,-1.894305863362447155e+02,-1.048893555190809792e+02,4.921277693790941612e+02,3.119479753101842903e+02,-1.894305863362447155e+02,3.119479753101842903e+02,-3.788099185003737261e+02,-1.204689397438373177e+01,-1.951996059502756964e+01,-1.058936527562663343e+01,-1.951996059502756964e+01,-4.586082997082027646e+01,-1.666255636584653033e+01,-1.058936527562663343e+01,-1.666255636584653033e+01,-6.360383195460187267e+01
8.780000000000000027e-01,-3.553396876908591212e-02,5.088589589460771334e-01,5.669318524696909806e-02,9.100635407651885771e+02,-1.053654862355304971e+02,-1.901257593141845916e+02,-1.053654862355304971e+02,4.940591418637891934e+02,3.126407076020273053e+02,-1.901257593141845916e+02,3.126407076020273053e+02,-3.787429086630859842e+02,-1.225684877472774481e+01,-1.963189686685507240e+01,-1.074305757305746845e+01,-1.963189686685507240e+01,-4.560158584554558558e+01,-1.663794908381865412e+01,-1.074305757305746845e+01,-1.663794908381865412e+01,-6.363819902682330110e+01
8.790000000000000036e-01,-4.160714282244035167e-02,5.101481662151761132e-01,6.237298324782901415e-02,9.122864003064983081e+02,-1.058401738055868151e+02,-1.908240828823508650e+02,-1.058401738055868151e+02,4.959960442077167500e+02,3.133341437785014136e+02,-1.908240828823508650e+02,3.133341437785014136e+02,-3.786776741333483187e+02,-1.246959322225514200e+01,-1.974333246888818749e+01,-1.089796844179347879e+01,-1.974333246888818749e+01,-4.534000058868055305e+01,-1.661224412158387054e+01,-1.089796844179347879e+01,-1.661224412158387054e+01,-6.367252808719746326e+01
8.800000000000000044e-01,-4.771561332857178483e-02,5.114963931872644753e-01,6.840664198863613543e-02,9.145112199140985467e+02,-1.063133708014091923e+02,-1.915255537860062134e+02,-1.063133708014091923e+02,4.979383876776882403e+02,3.140282502468822941e+02,-1.915255537860062134e+02,3.140282502468822941e+02,-3.786142668016602784e+02,-1.268512899444747788e+01,-1.985423959811906514e+01,-1.105408975836949992e+01,-1.985423959811906514e+01,-4.507615386829380100e+01,-1.658546643368698525e+01,-1.105408975836949992e+01,-1.658546643368698525e+01,-6.370684092811404753e+01
8.810000000000000053e-01,-5.385680212149194374e-02,5.128745009353163908e-01,7.476637516735672173e-02,9.167380100123185684e+02,-1.067850300807329944e+02,-1.922301681873037751e+02,-1.067850300807329944e+02,4.998860835407294871e+02,3.147229933621515556e+02,-1.922301681873037751e+02,3.147229933621515556e+02,-3.785527378536231708e+02,-1.290345658456917910e+01,-1.996459057935744497e+01,-1.121141281665721046e+01,-1.996459057935744497e+01,-4.481012592848164644e+01,-1.655764118951885067e+01,-1.121141281665721046e+01,-1.655764118951885067e+01,-6.374115925449902420e+01
8.820000000000000062e-01,-6.002314856123815157e-02,5.142469364055325398e-01,8.142580500518004083e-02,9.189667821519609561e+02,-1.072551048165060621e+02,-1.929379216594250011e+02,-1.072551048165060621e+02,5.018390431168034524e+02,3.154183394489759280e+02,-1.929379216594250011e+02,3.154183394489759280e+02,-3.784931377366552852e+02,-1.312457527921164946e+01,-2.007435788819713451e+01,-1.136992832427890043e+01,-2.007435788819713451e+01,-4.454199753902637582e+01,-1.652879375535244932e+01,-1.136992832427890043e+01,-1.652879375535244932e+01,-6.377550465830999826e+01
8.830000000000000071e-01,-6.621415209833966808e-02,5.155880371908868609e-01,8.837457333411934124e-02,9.211975490325378360e+02,-1.077235485265968293e+02,-1.936488091812114760e+02,-1.077235485265968293e+02,5.037971778315693996e+02,3.161142548237143046e+02,-1.936488091812114760e+02,3.161142548237143046e+02,-3.784355161272569603e+02,-1.334848313675091624e+01,-2.018351417405364501e+01,-1.152962639952467505e+01,-2.018351417405364501e+01,-4.427184994452873212e+01,-1.649894967632125642e+01,-1.152962639952467505e+01,-1.649894967632125642e+01,-6.380989859318181345e+01
8.840000000000000080e-01,-7.241044088434175907e-02,5.168844299044562662e-01,9.562627469759843457e-02,9.234303245236258135e+02,-1.081903151035326118e+02,-1.943628251323086431e+02,-1.081903151035326118e+02,5.057603992691238659e+02,3.168107058164314935e+02,-1.943628251323086431e+02,3.168107058164314935e+02,-3.783799218988723396e+02,-1.357517696677102137e+01,-2.029203228323764563e+01,-1.169049656878793542e+01,-2.029203228323764563e+01,-4.399976481306937615e+01,-1.646813465835686330e+01,-1.169049656878793542e+01,-1.646813465835686330e+01,-6.384436234926279496e+01
8.850000000000000089e-01,-7.859000551770260745e-02,5.181260868905740447e-01,1.031943120902457378e-01,9.256651236852818556e+02,-1.086553588442263703e+02,-1.950799632888362112e+02,-1.086553588442263703e+02,5.077286192246709788e+02,3.175076587928987806e+02,-1.950799632888362112e+02,3.175076587928987806e+02,-3.783264030903873163e+02,-1.380465231050435371e+01,-2.039988528202764684e+01,-1.185252776453292967e+01,-2.039988528202764684e+01,-4.372582418445301755e+01,-1.643637455010223292e+01,-1.185252776453292967e+01,-1.643637455010223292e+01,-6.387891702827749896e+01
8.860000000000000098e-01,-8.472844642997862108e-02,5.193072591656050507e-01,1.110916694206637578e-01,9.279019627874730531e+02,-1.091186344796489323e+02,-1.958002168196019284e+02,-1.091186344796489323e+02,5.097017497570659543e+02,3.182050801765577148e+02,-1.958002168196019284e+02,3.182050801765577148e+02,-3.782750068753086339e+02,-1.403690342233896082e+01,-2.050704647970504979e+01,-1.201570832380762965e+01,-2.050704647970504979e+01,-4.345011041809232211e+01,-1.640369532481796355e+01,-1.201570832380762965e+01,-1.640369532481796355e+01,-6.391358351885494926e+01
8.870000000000000107e-01,-9.080956831626368908e-02,5.204286464600829110e-01,1.193305515346262669e-01,9.301408593284675135e+02,-1.095800972044038701e+02,-1.965235782828728190e+02,-1.095800972044038701e+02,5.116797032411769237e+02,3.189029364704264253e+02,-1.965235782828728190e+02,3.189029364704264253e+02,-3.782257795316646138e+02,-1.427192325244226723e+01,-2.061348945151447865e+01,-1.218002598731467856e+01,-2.061348945151447865e+01,-4.317270614058908507e+01,-1.637012306229879854e+01,-1.218002598731467856e+01,-1.637012306229879854e+01,-6.394838247215956528e+01
8.880000000000000115e-01,-9.681446433485030312e-02,5.214865553878548221e-01,1.279243644801770774e-01,9.323818320521396572e+02,-1.100397027061613073e+02,-1.972500396237185782e+02,-1.100397027061613073e+02,5.136623924200073361e+02,3.196011942789261298e+02,-1.972500396237185782e+02,3.196011942789261298e+02,-3.781787664126695176e+02,-1.450970343054888723e+01,-2.071918806151161974e+01,-1.234546789905197173e+01,-2.071918806151161974e+01,-4.289369419307198683e+01,-1.633568393081796799e+01,-1.234546789905197173e+01,-1.633568393081796799e+01,-6.398333427786224092e+01
